year,journal,title_length,cites
2012,Science Translational Medicine,98,58
2012,Journal of Experimental Medicine,121,58
2012,Chest,151,58
2012,Arthritis and Rheumatism,151,58
2012,Environment International,105,58
2012,Stem Cells,144,58
2012,Molecular Cell,95,58
2012,"Phys Rev A",70,58
2012,Nature,93,58
2012,JAMA,83,58
2012,Angew Chem Int Ed,100,58
2012,Astrophys J Letters,163,58
2012,J Clin Oncol,128,58
2012,Circulation Research,74,58
2012,Nature Medicine,91,58
2012,Genes and Development,150,58
2012,Genome Research,55,58
2012,Human Mutation,56,58
2012,ACS Nano,93,58
2012,Optics Express,55,58
2012,"Phys Rev D",99,58
2012,J Mater Chem,121,58
2012,J Mater Chem,101,58
2012,Science,67,58
2012,Cell Stem Cell,131,58
2012,Science,82,58
2012,Energy and Environmental Science,112,58
2012,Developmental Psychology,99,58
2012,J Clin Invest,132,58
2012,Astroparticle Physics,46,58
2012,Diabetes,127,58
2012,PNAS,102,58
2012,European Journal of Immunology,105,58
2012,The Lancet,23,58
2012,Nature Medicine,97,58
2012,Nature Chemistry,106,58
2012,Molecular Cell,93,58
2012,Science,89,58
2012,Vaccine,192,58
2012,ACS Nano,72,58
2012,AIDS,107,58
2012,J Am Chem Soc,76,58
2012,Atmospheric Chemistry and Physics,133,58
2012,Water Research,141,58
2012,PNAS,132,58
2012,PLoS ONE,140,58
2012,BMJ (Online),87,58
2012,PNAS,52,58
2012,Circulation,102,58
2012,Breast Cancer Research and Treatment,175,58
2012,Nature Chemical Biology,90,58
2012,Nature Immunology,138,58
2012,Heart,133,58
2012,Journal of Pharmacology and Experimental Therapeutics,149,58
2012,Int J Radiat Oncol,125,58
2012,British Journal of Clinical Pharmacology,101,58
2012,Journal of Information Science,46,58
2012,Clinical Cancer Research,112,58
2012,Journal of Asian Earth Sciences,222,58
2012,ACS Nano,102,58
2012,Journal of the National Cancer Institute,117,58
2012,J Mater Chem,56,58
2012,Nature,87,58
2012,Journal of Power Sources,131,58
2012,Journal of Neuroscience,76,58
2012,Organometallics,75,58
2012,Astrophys J,105,58
2012,Nature Communications,91,58
2012,IEEE Network,80,58
2012,J Clin Oncol,137,58
2012,Journal of Investigative Dermatology,107,58
2012,Blood,89,58
2012,Journal of Urology,62,58
2012,Nature Genetics,100,58
2012,Nature Materials,46,58
2012,Entrepreneurship: Theory and Practice,91,58
2012,Nature Medicine,107,58
2012,Coastal Engineering Journal,79,58
2012,Journal of Medical Toxicology,111,58
2012,Tribology International,59,58
2012,Journal of Psychosomatic Research,90,58
2012,Science Translational Medicine,94,58
2012,ACS Nano,78,58
2012,ACS Applied Materials and Interfaces,95,58
2012,Phys Rev B,102,58
2012,Angew Chem Int Ed,71,58
2012,Blood,75,58
2012,Cancer,111,58
2012,Journal of Power Sources,88,58
2012,Chemistry of Materials,82,58
2012,J Am Chem Soc,98,58
2012,Nano Lett,105,58
2012,Nanoscale,150,58
2012,Cell,84,58
2012,Knowledge-Based Systems,89,58
2012,Bioinformatics,48,58
2012,Nature Medicine,119,58
2012,Clinical Gastroenterology and Hepatology,70,58
2012,Documenta Ophthalmologica,81,58
2012,Neuron,129,58
2012,Blood,117,58
2012,Nature,84,58
2012,Phys Rev Lett,64,58
2012,ACS Nano,66,58
2012,Cell,111,58
2012,Nature,93,58
2012,J Am Chem Soc,84,58
2012,J Am Chem Soc,127,58
2012,IEEE Transactions on Power Electronics,125,58
2012,Marine Pollution Bulletin,112,58
2012,Nature,62,58
2012,J Am Chem Soc,73,58
2012,J Am Chem Soc,109,58
2012,J Am Coll Cardiol,134,58
2012,Chem Comm,42,58
2012,Phys Rev B,103,58
2012,PLoS ONE,84,58
2012,Chemistry - A European Journal,163,58
2012,Proceedings of the IEEE,54,58
2012,IEEE Transactions on Communications,59,58
2012,Bone,106,58
2012,Neuropsychopharmacology,137,58
2012,Molecular Psychiatry,121,58
2012,Journal of Biogeography,95,58
2012,Nature Methods,50,58
2012,Developmental Medicine and Child Neurology,165,58
2012,Journal of Machine Learning Research,101,58
2012,Nature,88,57
2012,PNAS,103,57
2012,J Am Chem Soc,159,57
2012,Annual Review of Cell and Developmental Biology,60,57
2012,Critical Care Medicine,108,57
2012,Expert Systems with Applications,48,57
2012,Journal of Biogeography,110,57
2012,Earth-Science Reviews,54,57
2012,Prenatal Diagnosis,122,57
2012,JAMA,149,57
2012,Clinical Cancer Research,100,57
2012,Diabetes Care,76,57
2012,Nature,59,57
2012,Heart Rhythm,143,57
2012,Nature,73,57
2012,J Am Chem Soc,139,57
2012,Neurology,82,57
2012,Science,72,57
2012,Nature,67,57
2012,Astrophys J,68,57
2012,J Am Coll Cardiol,108,57
2012,Angew Chem Int Ed,103,57
2012,Cell,35,57
2012,Angew Chem Int Ed,86,57
2012,Immunity,134,57
2012,J Am Chem Soc,115,57
2012,Science,92,57
2012,Veterinary Microbiology,67,57
2012,New Eng J Med,73,57
2012,Cell Host and Microbe,96,57
2012,Cancer Cell,66,57
2012,Archives of Internal Medicine,102,57
2012,Genome Biology,135,57
2012,American Journal of Neuroradiology,149,57
2012,Leukemia,134,57
2012,Gastroenterology,141,57
2012,Cell,96,57
2012,Nature,79,57
2012,Circulation,135,57
2012,J Mater Chem,130,57
2012,American Journal of Human Genetics,138,57
2012,Journal of Physics Condensed Matter,38,57
2012,Phys Rev B,92,57
2012,Cell,80,57
2012,Advanced Materials,93,57
2012,Kidney International,167,57
2012,Applied Physics Express,87,57
2012,Genome Research,60,57
2012,Gastroenterology,91,57
2012,Nature Methods,74,57
2012,Journal of Neuroscience,180,57
2012,Angew Chem Int Ed,94,57
2012,Phys Rev Lett,105,57
2012,Accounts of Chemical Research,56,57
2012,Nano Lett,136,57
2012,Nature Communications,72,57
2012,"Sensors and Actuators, B: Chemical",178,57
2012,MNRAS,112,57
2012,The Lancet Oncology,146,57
2012,Diabetes Care,158,57
2012,Nature Immunology,89,57
2012,Nature Genetics,81,57
2012,Nature Genetics,89,57
2012,Journal of Management,95,57
2012,J Am Chem Soc,95,57
2012,ACS Nano,82,57
2012,Angew Chem Int Ed,95,57
2012,Lab on a Chip - Miniaturisation for Chemistry and Biology,106,57
2012,Angew Chem Int Ed,83,57
2012,Phys Rev Lett,74,57
2012,Phys Rev Lett,105,57
2012,PNAS,100,57
2012,Chemical Science,138,57
2012,J Clin Invest,114,57
2012,Chemistry of Materials,136,57
2012,Archives of General Psychiatry,147,57
2012,Journal of the National Cancer Institute,89,57
2012,ISME Journal,98,57
2012,J Am Chem Soc,145,57
2012,Neuron,89,57
2012,New Eng J Med,47,57
2012,Current Biology,87,57
2012,J Mater Chem,153,57
2012,J Mater Chem,153,57
2012,PLoS ONE,101,57
2012,J Am Chem Soc,95,57
2012,PNAS,88,57
2012,Journal of Membrane Science,75,57
2012,Astronomy and Astrophysics,98,57
2012,Nano Lett,82,57
2012,Nature,77,57
2012,J Am Chem Soc,135,57
2012,Molecular Psychiatry,35,57
2012,GLIA,92,57
2012,Hepatology,102,57
2012,Diabetic Medicine,131,57
2012,Environmental Modelling and Software,42,57
2012,BMJ (Online),121,57
2012,JAMA,155,57
2012,PNAS,61,57
2012,Small,125,57
2012,Blood,146,57
2012,Blood,125,57
2012,Journal of Physical Chemistry Letters,74,57
2012,JAMA,109,57
2012,Analytical Chemistry,167,57
2012,Accounts of Chemical Research,153,57
2012,Movement Disorders,85,57
2012,Nature,101,57
2012,Proceedings of the Royal Society B: Biological Sciences,92,57
2012,Cell Stem Cell,107,57
2012,Oncogene,132,57
2012,Advanced Materials,134,57
2012,Advanced Materials,60,57
2012,Oncology Reports,89,57
2012,Climate Dynamics,50,57
2012,IEEE Transactions on Automatic Control,58,57
2012,IEEE Transactions on Geoscience and Remote Sensing,96,57
2012,Proteomics,99,57
2012,Journal of Urology,221,57
2012,Clinical Infectious Diseases,87,57
2012,JAMA,116,57
2012,Science,89,57
2012,J Am Chem Soc,62,57
2012,Circulation,165,57
2012,Cell Cycle,158,57
2012,J Am Chem Soc,59,57
2012,Journal of Neuroscience,197,57
2012,Developmental Cell,97,57
2012,Small,117,57
2012,Organometallics,156,57
2012,J Phys Chem C,98,57
2012,J Mater Chem,89,57
2012,Science,88,57
2012,Cell Stem Cell,126,57
2012,Science,84,57
2012,Molecular Cancer Therapeutics,121,57
2012,Acta Biomaterialia,121,57
2012,MNRAS,75,57
2012,Molecular Cancer Therapeutics,144,57
2012,Anesthesia and Analgesia,86,57
2012,Carbon,72,57
2012,IEEE Transactions on Smart Grid,73,57
2012,Human Vaccines and Immunotherapeutics,108,57
2012,Journal of Catalysis,67,57
2012,EMBO Molecular Medicine,140,57
2012,PLoS Pathogens,86,57
2012,PLoS Genetics,136,57
2012,IEEE Transactions on Industrial Electronics,78,57
2012,Nature Photonics,85,57
2012,Nature Methods,70,57
2012,Brain Pathology,100,57
2012,Cancer Prevention Research,148,57
2012,Energy and Environmental Science,121,57
2012,Molecular BioSystems,85,57
2012,PLoS ONE,83,57
2012,Journal of Neuroscience,66,57
2012,ACS Nano,84,57
2012,Angew Chem Int Ed,86,57
2012,Annual Review of Physiology,39,57
2012,PNAS,73,57
2012,Journal of Organic Chemistry,114,57
2012,Science Translational Medicine,75,57
2012,J Am Chem Soc,145,57
2012,Cancer Cell,135,57
2012,J Mater Chem,126,57
2012,Cancer Cell,110,57
2012,New Eng J Med,68,57
2012,PNAS,89,57
2012,PNAS,88,57
2012,Journal of Cell Biology,103,57
2012,Chem Comm,105,57
2012,International Journal of Epidemiology,93,57
2012,Journal of Clinical Endocrinology and Metabolism,86,57
2012,GLIA,67,57
2012,IEEE Transactions on Industrial Electronics,85,57
2012,Genome Research,54,57
2012,Cancer Epidemiology,97,57
2012,Nature Materials,64,57
2012,Nature Materials,76,57
2012,Molecular and Cellular Biology,171,57
2012,Crystal Growth and Design,87,57
2012,Tijdschrift voor diergeneeskunde,90,57
2012,J Clin Oncol,127,57
2012,Annals of Biomedical Engineering,53,57
2012,Journal of Vascular Surgery,154,57
2012,Neurology,91,57
2012,PNAS,125,57
2012,J Am Coll Cardiol,151,57
2012,J Am Coll Cardiol,106,57
2012,ACS Applied Materials and Interfaces,126,57
2012,Cell,94,57
2012,J Clin Oncol,168,57
2012,Cancer Research,111,57
2012,Applied Catalysis B: Environmental,113,57
2012,J Am Chem Soc,51,57
2012,J Mater Chem,106,57
2012,Circulation Research,82,57
2012,Virology,87,57
2012,"Sensors and Actuators, B: Chemical",84,57
2012,Cold Spring Harbor Perspectives in Biology,94,57
2012,Social Networks,29,57
2012,Annual Review of Marine Science,63,57
2012,Advanced Energy Materials,128,57
2012,Annual Review of Entomology,63,57
2012,Materials Science and Engineering C,83,57
2012,International Journal of Greenhouse Gas Control,145,57
2012,Computers and Education,65,57
2012,J Am Coll Cardiol,171,56
2012,Nature,97,56
2012,Nano Lett,142,56
2012,Circulation,143,56
2012,Nature Immunology,144,56
2012,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,85,56
2012,European Journal of Immunology,148,56
2012,Angew Chem Int Ed,80,56
2012,Nature,70,56
2012,Advanced Materials,96,56
2012,Nature,71,56
2012,J Am Coll Cardiol,158,56
2012,Advanced Energy Materials,65,56
2012,International Communications in Heat and Mass Transfer,127,56
2012,Journal of Cardiovascular Computed Tomography,161,56
2012,Nature Genetics,98,56
2012,Gastroenterology,103,56
2012,Advanced Materials,136,56
2012,Biology Letters,103,56
2012,Circulation,181,56
2012,Advances in High Energy Physics,72,56
2012,PNAS,79,56
2012,American Journal of Psychiatry,146,56
2012,Experimental Astronomy,45,56
2012,PNAS,115,56
2012,Nature,72,56
2012,Nature,73,56
2012,Angew Chem Int Ed,155,56
2012,Journal of the National Cancer Institute,123,56
2012,J Am Chem Soc,124,56
2012,Langmuir,151,56
2012,British Journal of Haematology,178,56
2012,Cerebral Cortex,72,56
2012,Nature Biotechnology,94,56
2012,Gastroenterology,118,56
2012,New Eng J Med,74,56
2012,J Clin Oncol,188,56
2012,Dalton Transactions,103,56
2012,Accounts of Chemical Research,72,56
2012,Journal of Physical Chemistry Letters,75,56
2012,J Am Chem Soc,148,56
2012,Clinical Cancer Research,124,56
2012,J Am Chem Soc,98,56
2012,Nature Genetics,94,56
2012,Energy and Environmental Science,95,56
2012,Neuropsychopharmacology,128,56
2012,European Radiology,164,56
2012,Journal of Microscopy,59,56
2012,Am J Respir Crit Care Med,55,56
2012,Australian and New Zealand Journal of Psychiatry,96,56
2012,Journal of Medicinal Chemistry,95,56
2012,J Am Chem Soc,129,56
2012,ACS Nano,94,56
2012,Science,75,56
2012,Journal of Biomolecular Structure and Dynamics,127,56
2012,Advanced Materials,42,56
2012,Cancer Research,136,56
2012,Cancer Cell,105,56
2012,J Am Chem Soc,92,56
2012,Inorganic Chemistry,132,56
2012,Carbon,65,56
2012,Cortex,71,56
2012,Chest,163,56
2012,Molecular Microbiology,86,56
2012,IEEE Transactions on Industrial Electronics,57,56
2012,Annual Review of Biochemistry,38,56
2012,Molecular Ecology,80,56
2012,Nature Chemistry,76,56
2012,Nucleic Acids Research,135,56
2012,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,90,56
2012,Nature,89,56
2012,Advanced Materials,61,56
2012,Nature,68,56
2012,J Am Chem Soc,68,56
2012,Blood,141,56
2012,The Lancet,37,56
2012,Diabetes Care,190,56
2012,International Journal of Epidemiology,59,56
2012,Information Sciences,142,56
2012,Gastroenterology,76,56
2012,Biological Psychiatry,116,56
2012,Science,95,56
2012,Stem Cells and Development,87,56
2012,Am J Respir Crit Care Med,83,56
2012,J Mater Chem,143,56
2012,BMJ (Online),136,56
2012,Science,65,56
2012,Science,93,56
2012,Angew Chem Int Ed,110,56
2012,Journal of Biological Chemistry,148,56
2012,Cell Stem Cell,66,56
2012,American Journal of Human Genetics,36,56
2012,American Journal of Transplantation,100,56
2012,Nature Genetics,102,56
2012,Nature Genetics,102,56
2012,New Journal of Physics,143,56
2012,Energy and Buildings,60,56
2012,Carbon,103,56
2012,Nature Photonics,63,56
2012,J Clin Oncol,78,56
2012,European Radiology,64,56
2012,Chem Comm,102,56
2012,Cell,77,56
2012,Cell,78,56
2012,J Phys Chem C,117,56
2012,Chem Comm,93,56
2012,Science Translational Medicine,136,56
2012,Implementation Science,103,56
2012,Optics Express,57,56
2012,Immunity,82,56
2012,Nature,72,56
2012,PNAS,82,56
2012,Angew Chem Int Ed,73,56
2012,Journal of Power Sources,100,56
2012,Nature,52,56
2012,J Mater Chem,125,56
2012,Nature Communications,69,56
2012,Cell Metabolism,72,56
2012,Parasites and Vectors,40,56
2012,Kidney International,118,56
2012,Energy and Environmental Science,117,56
2012,American Journal of Gastroenterology,182,56
2012,Journal of Biomedical Materials Research - Part A,56,56
2012,Journal of Neuro-Oncology,81,56
2012,Global Change Biology,108,56
2012,Nature Structural and Molecular Biology,76,56
2012,Science,67,56
2012,Optics Express,67,56
2012,J Mater Chem,154,56
2012,Analytical Chemistry,103,56
2012,PNAS,68,56
2012,Cell Host and Microbe,127,56
2012,Forest Ecology and Management,122,56
2012,J Am Chem Soc,136,56
2012,Journal of Experimental Medicine,102,56
2012,Journal of High Energy Physics,48,56
2012,Angew Chem Int Ed,75,56
2012,Journal of Climate,110,56
2012,Climate Dynamics,98,56
2012,Composites Part B: Engineering,119,56
2012,The Lancet Neurology,176,56
2012,Clinical Oncology,85,56
2012,Applied Energy,111,56
2012,Annals of Neurology,59,56
2012,Dialogues in Clinical Neuroscience,88,56
2012,Acta Biomaterialia,137,56
2012,Journal of the Electrochemical Society,108,56
2012,ACS Nano,140,56
2012,Angew Chem Int Ed,145,56
2012,Journal of Biological Chemistry,77,56
2012,Accounts of chemical research,54,56
2012,Accounts of chemical research,121,56
2012,Angew Chem Int Ed,88,56
2012,Expert Systems with Applications,107,56
2012,Journal of Bone and Joint Surgery - Series A,176,56
2012,Materials Chemistry and Physics,78,56
2012,PNAS,106,56
2012,Macromolecules,102,56
2012,Nature Communications,72,56
2012,Angew Chem Int Ed,174,56
2012,Science,84,56
2012,Nature,87,56
2012,Cell,88,56
2012,"Astrophys J, Supplement Series",130,56
2012,Mathematical and Computer Modelling,89,56
2012,Nature Nanotechnology,72,56
2012,Journal of Thoracic Oncology,141,56
2012,Microporous and Mesoporous Materials,96,56
2012,Chest,106,56
2012,Clinical Infectious Diseases,76,56
2012,Bone Marrow Transplantation,115,56
2012,Annals of Behavioral Medicine,93,56
2012,Biomaterials,93,56
2012,Radiology,162,56
2012,Stem Cells,106,56
2012,Am J Respir Crit Care Med,75,56
2012,Journal of Medicinal Chemistry,103,56
2012,Journal of Medicinal Chemistry,126,56
2012,J Am Chem Soc,114,56
2012,Phys Rev Lett,51,56
2012,J Am Chem Soc,103,56
2012,ACS Nano,78,56
2012,ACS Nano,88,56
2012,Angew Chem Int Ed,158,56
2012,Astronomy and Astrophysics,150,56
2012,Nanoscale,105,56
2012,Chemical Senses,57,56
2012,Nature,66,56
2012,Nature,69,56
2012,J Am Chem Soc,105,56
2012,Environmental Science and Technology,104,56
2012,Accounts of Chemical Research,67,56
2012,Optics Letters,105,56
2012,J Mater Chem,156,56
2012,Science,96,56
2012,Blood,126,56
2012,J Am Chem Soc,159,56
2012,J Am Chem Soc,54,56
2012,Nano Lett,51,56
2012,Astrophys J,149,56
2012,PNAS,95,56
2012,Blood,81,56
2012,Neurology,95,56
2012,Analytical Chemistry,135,56
2012,Cold Spring Harbor Perspectives in Medicine,33,56
2012,Protein and Peptide Letters,140,56
2012,Acta Materialia,98,56
2012,Nucleic Acids Research,89,56
2012,International Journal of Solids and Structures,99,56
2012,Biomaterials,156,56
2012,Nature Chemistry,114,56
2012,Drug Metabolism and Disposition,120,56
2012,Hepatology,138,56
2012,Antimicrobial Agents and Chemotherapy,78,56
2012,Methods in Molecular Biology,62,56
2012,Cell Death and Disease,73,56
2012,Nature Chemistry,92,56
2012,Epidemiology,120,56
2012,Biomaterials,77,56
2012,IEEE Transactions on Power Electronics,55,56
2012,Cell,95,55
2012,Angew Chem Int Ed,92,55
2012,Phys Rev B,64,55
2012,Cell,110,55
2012,Phys Rev Lett,80,55
2012,Annual Review of Cell and Developmental Biology,98,55
2012,IEEE Transactions on Neural Networks and Learning Systems,75,55
2012,Nature Neuroscience,72,55
2012,PLoS Pathogens,114,55
2012,PLoS Biology,90,55
2012,IEEE Transactions on Neural Networks and Learning Systems,111,55
2012,Hepatology,112,55
2012,Applied Energy,78,55
2012,Journal of Chemical Information and Modeling,88,55
2012,JAMA,129,55
2012,Cell,100,55
2012,PLoS ONE,148,55
2012,Advanced Functional Materials,110,55
2012,Nature Nanotechnology,69,55
2012,Hepatology,137,55
2012,Energy and Environmental Science,61,55
2012,Nature Cell Biology,134,55
2012,Progress in Materials Science,63,55
2012,PNAS,113,55
2012,Science,57,55
2012,ACS Nano,137,55
2012,Cell,101,55
2012,Nature,73,55
2012,Nature,55,55
2012,J Am Chem Soc,179,55
2012,Chem Comm,125,55
2012,IEEE Transactions on Automatic Control,83,55
2012,J Am Coll Cardiol,90,55
2012,Nature Immunology,98,55
2012,Journal of Clinical Microbiology,298,55
2012,"Diabetes, Obesity and Metabolism",99,55
2012,Annual Review of Microbiology,53,55
2012,Renewable Energy,61,55
2012,Science,59,55
2012,PNAS,100,55
2012,BMJ (Online),187,55
2012,Analytical Chemistry,126,55
2012,Phys Rev B,69,55
2012,Astrophys J,131,55
2012,Chem Comm,87,55
2012,Publications of the Astronomical Society of the Pacific,90,55
2012,Nature Cell Biology,125,55
2012,Climatic Change,140,55
2012,British Journal of Dermatology,158,55
2012,Molecular Cell,84,55
